Customer_ID,Customer_Name,Segment,Gender,City_Tier,Loyalty_Tier
CUST102271,Michael Williams,Corporate,Male,Tier 2,Gold
CUST102272,Susan Johnson,Consumer,Male,Tier 3,Silver
CUST102273,David Anderson,Home Office,Male,Tier 3,Platinum
CUST102274,Jennifer Jackson,Home Office,Female,Tier 2,Gold
CUST102275,Joseph Jackson,Consumer,Male,Tier 2,Platinum
CUST102276,Sarah Martin,Consumer,Female,Tier 1,Platinum
CUST102277,Robert Martinez,Corporate,Male,Tier 1,Silver
CUST102278,Robert Thomas,Home Office,Female,Tier 3,Silver
CUST102279,Robert Moore,Corporate,Female,Tier 2,Platinum
CUST102280,Charles Johnson,Corporate,Male,Tier 3,Silver
CUST102281,David Jones,Corporate,Male,Tier 1,Silver
CUST102282,David Jones,Consumer,Female,Tier 3,Platinum
CUST102283,Thomas Martin,Corporate,Female,Tier 3,Silver
CUST102284,Jessica Anderson,Consumer,Male,Tier 3,Silver
CUST102285,Robert Rodriguez,Consumer,Male,Tier 1,Gold
CUST102286,Jessica Johnson,Corporate,Male,Tier 3,Silver
CUST102287,Robert Moore,Corporate,Female,Tier 1,Gold
CUST102288,Jessica Thomas,Home Office,Male,Tier 2,Platinum
CUST102289,Sarah Moore,Corporate,Male,Tier 3,Gold
CUST102290,Elizabeth Brown,Home Office,Male,Tier 3,Platinum
CUST102291,Thomas Smith,Corporate,Male,Tier 1,Silver
CUST102292,Susan Wilson,Corporate,Male,Tier 3,Silver
CUST102293,Linda Anderson,Corporate,Female,Tier 1,Gold
CUST102294,Barbara Thomas,Corporate,Female,Tier 3,Platinum
CUST102295,Joseph Davis,Home Office,Male,Tier 2,Silver
CUST102296,Michael Gonzalez,Home Office,Male,Tier 2,Gold
CUST102297,Charles Smith,Corporate,Female,Tier 2,Gold
CUST102298,James Jackson,Corporate,Male,Tier 3,Gold
CUST102299,Charles Smith,Home Office,Female,Tier 3,Silver
CUST102300,Thomas Miller,Consumer,Male,Tier 2,Platinum
CUST102301,Thomas Jones,Consumer,Female,Tier 2,Silver
CUST102302,Charles Garcia,Consumer,Female,Tier 1,Silver
CUST102303,Susan Martinez,Home Office,Male,Tier 1,Platinum
CUST102304,James Gonzalez,Home Office,Female,Tier 2,Gold
CUST102305,David Smith,Consumer,Male,Tier 2,Silver
CUST102306,John Hernandez,Consumer,Female,Tier 3,Gold
CUST102307,Jessica Jackson,Corporate,Male,Tier 2,Gold
CUST102308,William Williams,Home Office,Male,Tier 1,Platinum
CUST102309,Charles Thomas,Home Office,Male,Tier 1,Platinum
CUST102310,William Brown,Consumer,Female,Tier 1,Platinum
CUST102311,Karen Smith,Consumer,Male,Tier 1,Gold
CUST102312,Michael Davis,Home Office,Male,Tier 1,Gold
CUST102313,Robert Thomas,Corporate,Male,Tier 1,Silver
CUST102314,Charles Davis,Consumer,Female,Tier 2,Gold
CUST102315,Karen Jackson,Home Office,Male,Tier 1,Platinum
CUST102316,Jennifer Rodriguez,Home Office,Female,Tier 1,Platinum
CUST102317,Thomas Thomas,Corporate,Female,Tier 1,Platinum
CUST102318,Thomas Brown,Corporate,Female,Tier 1,Platinum
CUST102319,Jennifer Taylor,Consumer,Male,Tier 2,Gold
CUST102320,Susan Wilson,Consumer,Male,Tier 3,Platinum
CUST102321,John Martin,Consumer,Female,Tier 3,Silver
CUST102322,David Moore,Home Office,Male,Tier 3,Gold
CUST102323,Susan Thomas,Consumer,Male,Tier 3,Platinum
CUST102324,John Jones,Home Office,Female,Tier 1,Silver
CUST102325,Patricia Martin,Consumer,Female,Tier 3,Platinum
CUST102326,Susan Brown,Corporate,Male,Tier 3,Gold
CUST102327,Charles Jones,Corporate,Female,Tier 2,Gold
CUST102328,Susan Anderson,Home Office,Male,Tier 2,Silver
CUST102329,James Lopez,Corporate,Female,Tier 2,Gold
CUST102330,Sarah Jones,Home Office,Male,Tier 1,Silver
CUST102331,Jennifer Lopez,Home Office,Male,Tier 1,Platinum
CUST102332,Charles Johnson,Corporate,Female,Tier 1,Gold
CUST102333,James Martin,Home Office,Male,Tier 2,Platinum
CUST102334,Linda Martin,Corporate,Male,Tier 3,Platinum
CUST102335,Mary Miller,Consumer,Female,Tier 2,Gold
CUST102336,Elizabeth Garcia,Consumer,Male,Tier 1,Platinum
CUST102337,Barbara Wilson,Corporate,Male,Tier 2,Silver
CUST102338,Jennifer Anderson,Corporate,Male,Tier 3,Silver
CUST102339,Jessica Davis,Corporate,Female,Tier 1,Silver
CUST102340,Barbara Garcia,Corporate,Female,Tier 3,Gold
CUST102341,Barbara Jackson,Consumer,Female,Tier 3,Platinum
CUST102342,Patricia Miller,Home Office,Female,Tier 1,Platinum
CUST102343,Richard Smith,Home Office,Female,Tier 3,Platinum
CUST102344,Richard Garcia,Consumer,Male,Tier 2,Platinum
CUST102345,Barbara Thomas,Home Office,Male,Tier 3,Silver
CUST102346,Linda Wilson,Consumer,Male,Tier 3,Gold
CUST102347,James Taylor,Home Office,Female,Tier 3,Silver
CUST102348,Linda Davis,Corporate,Male,Tier 2,Silver
CUST102349,Patricia Williams,Corporate,Female,Tier 3,Gold
CUST102350,Joseph Smith,Corporate,Male,Tier 3,Gold
CUST102351,Joseph Jackson,Consumer,Female,Tier 2,Silver
CUST102352,Patricia Thomas,Consumer,Male,Tier 1,Platinum
CUST102353,Michael Hernandez,Home Office,Male,Tier 1,Gold
CUST102354,John Taylor,Home Office,Female,Tier 1,Gold
CUST102355,Robert Smith,Home Office,Male,Tier 3,Silver
CUST102356,Jessica Gonzalez,Consumer,Male,Tier 1,Platinum
CUST102357,Karen Moore,Home Office,Female,Tier 2,Gold
CUST102358,John Taylor,Corporate,Male,Tier 3,Silver
CUST102359,William Thomas,Home Office,Male,Tier 3,Gold
CUST102360,Barbara Lopez,Corporate,Female,Tier 3,Platinum
CUST102361,Joseph Davis,Consumer,Female,Tier 1,Silver
CUST102362,Karen Miller,Corporate,Female,Tier 1,Silver
CUST102363,Mary Martin,Corporate,Female,Tier 1,Platinum
CUST102364,Jennifer Miller,Corporate,Female,Tier 3,Silver
CUST102365,Thomas Anderson,Consumer,Male,Tier 2,Platinum
CUST102366,James Martinez,Consumer,Female,Tier 3,Silver
CUST102367,Susan Brown,Consumer,Female,Tier 2,Platinum
CUST102368,Robert Lopez,Consumer,Male,Tier 3,Gold
CUST102369,Joseph Lopez,Home Office,Male,Tier 2,Gold
CUST102370,Mary Thomas,Consumer,Male,Tier 3,Gold
CUST102371,James Smith,Corporate,Male,Tier 3,Silver
CUST102372,Thomas Moore,Consumer,Male,Tier 2,Platinum
CUST102373,John Gonzalez,Home Office,Female,Tier 2,Platinum
CUST102374,Sarah Hernandez,Home Office,Male,Tier 2,Gold
CUST102375,Richard Rodriguez,Home Office,Female,Tier 2,Gold
CUST102376,Charles Jackson,Corporate,Male,Tier 2,Gold
CUST102377,Mary Hernandez,Consumer,Female,Tier 2,Platinum
CUST102378,Linda Wilson,Consumer,Male,Tier 2,Gold
CUST102379,Sarah Davis,Consumer,Female,Tier 2,Silver
CUST102380,Elizabeth Brown,Corporate,Female,Tier 3,Gold
CUST102381,Karen Gonzalez,Corporate,Female,Tier 2,Gold
CUST102382,William Taylor,Home Office,Female,Tier 2,Platinum
CUST102383,Barbara Jackson,Home Office,Female,Tier 3,Silver
CUST102384,Elizabeth Jones,Consumer,Female,Tier 3,Platinum
CUST102385,Thomas Garcia,Corporate,Female,Tier 1,Silver
CUST102386,Karen Wilson,Corporate,Female,Tier 1,Silver
CUST102387,William Thomas,Consumer,Female,Tier 2,Gold
CUST102388,Joseph Williams,Consumer,Female,Tier 2,Gold
CUST102389,Linda Wilson,Home Office,Male,Tier 1,Platinum
CUST102390,Thomas Garcia,Home Office,Female,Tier 1,Platinum
CUST102391,Mary Brown,Home Office,Female,Tier 2,Platinum
CUST102392,Charles Martin,Consumer,Male,Tier 1,Silver
CUST102393,John Johnson,Consumer,Female,Tier 2,Platinum
CUST102394,Linda Martinez,Home Office,Female,Tier 3,Silver
CUST102395,Michael Johnson,Home Office,Male,Tier 3,Silver
CUST102396,John Wilson,Corporate,Male,Tier 1,Silver
CUST102397,Robert Rodriguez,Corporate,Female,Tier 3,Silver
CUST102398,Robert Williams,Home Office,Male,Tier 3,Silver
CUST102399,John Moore,Home Office,Female,Tier 3,Gold
CUST102400,Thomas Rodriguez,Corporate,Female,Tier 3,Silver
CUST102401,Barbara Hernandez,Home Office,Female,Tier 2,Silver
CUST102402,David Moore,Corporate,Male,Tier 2,Gold
CUST102403,Patricia Martin,Corporate,Female,Tier 1,Gold
CUST102404,William Jackson,Corporate,Female,Tier 3,Gold
CUST102405,Jessica Brown,Consumer,Male,Tier 3,Platinum
CUST102406,David Lopez,Consumer,Female,Tier 3,Platinum
CUST102407,Mary Martin,Home Office,Female,Tier 1,Silver
CUST102408,Jennifer Taylor,Corporate,Female,Tier 2,Silver
CUST102409,Mary Wilson,Consumer,Female,Tier 3,Silver
CUST102410,Joseph Williams,Home Office,Female,Tier 2,Silver
CUST102411,John Moore,Home Office,Female,Tier 1,Gold
CUST102412,David Rodriguez,Home Office,Male,Tier 2,Platinum
CUST102413,Michael Brown,Home Office,Female,Tier 3,Gold
CUST102414,Susan Jones,Home Office,Female,Tier 2,Platinum
CUST102415,Charles Jackson,Corporate,Male,Tier 2,Gold
CUST102416,Charles Thomas,Home Office,Female,Tier 1,Silver
CUST102417,Robert Gonzalez,Corporate,Female,Tier 1,Platinum
CUST102418,Richard Miller,Consumer,Male,Tier 1,Silver
CUST102419,Susan Miller,Home Office,Male,Tier 1,Platinum
CUST102420,Mary Garcia,Consumer,Male,Tier 2,Platinum
CUST102421,Michael Brown,Corporate,Male,Tier 2,Silver
CUST102422,Joseph Taylor,Corporate,Male,Tier 1,Silver
CUST102423,Patricia Martin,Consumer,Male,Tier 1,Silver
CUST102424,Barbara Brown,Home Office,Male,Tier 3,Gold
CUST102425,Mary Smith,Home Office,Female,Tier 3,Platinum
CUST102426,Thomas Johnson,Consumer,Female,Tier 1,Platinum
CUST102427,David Thomas,Consumer,Female,Tier 2,Platinum
CUST102428,Jennifer Moore,Consumer,Male,Tier 1,Silver
CUST102429,Richard Johnson,Home Office,Female,Tier 2,Platinum
CUST102430,Linda Davis,Home Office,Male,Tier 2,Platinum
CUST102431,Sarah Jackson,Home Office,Female,Tier 3,Silver
CUST102432,John Davis,Consumer,Female,Tier 1,Silver
CUST102433,Barbara Taylor,Home Office,Female,Tier 1,Platinum
CUST102434,Patricia Hernandez,Corporate,Female,Tier 2,Gold
CUST102435,James Davis,Consumer,Male,Tier 1,Silver
CUST102436,Jessica Jackson,Home Office,Male,Tier 3,Gold
CUST102437,Richard Garcia,Consumer,Female,Tier 3,Gold
CUST102438,Mary Jackson,Corporate,Male,Tier 1,Gold
CUST102439,Thomas Anderson,Corporate,Male,Tier 1,Gold
CUST102440,Richard Miller,Consumer,Female,Tier 3,Silver
CUST102441,Patricia Hernandez,Consumer,Male,Tier 1,Platinum
CUST102442,Richard Johnson,Corporate,Male,Tier 2,Platinum
CUST102443,James Taylor,Consumer,Male,Tier 1,Silver
CUST102444,Charles Martin,Corporate,Male,Tier 2,Silver
CUST102445,Susan Lopez,Corporate,Female,Tier 1,Gold
CUST102446,Richard Brown,Home Office,Female,Tier 1,Gold
CUST102447,Charles Smith,Consumer,Male,Tier 3,Silver
CUST102448,Patricia Brown,Consumer,Female,Tier 2,Platinum
CUST102449,Karen Williams,Home Office,Female,Tier 3,Gold
CUST102450,Linda Moore,Corporate,Female,Tier 1,Silver
CUST102451,Charles Martin,Consumer,Male,Tier 3,Silver
CUST102452,Joseph Taylor,Home Office,Male,Tier 1,Silver
CUST102453,Jennifer Moore,Home Office,Female,Tier 1,Gold
CUST102454,Sarah Lopez,Consumer,Female,Tier 1,Silver
CUST102455,Robert Williams,Home Office,Male,Tier 2,Platinum
CUST102456,Robert Martinez,Corporate,Female,Tier 2,Silver
CUST102457,Karen Garcia,Home Office,Male,Tier 2,Gold
CUST102458,Susan Anderson,Corporate,Female,Tier 3,Platinum
CUST102459,William Anderson,Corporate,Male,Tier 1,Platinum
CUST102460,Jessica Williams,Consumer,Male,Tier 3,Silver
CUST102461,Robert Anderson,Home Office,Male,Tier 3,Silver
CUST102462,Sarah Lopez,Corporate,Male,Tier 1,Platinum
CUST102463,Sarah Martin,Corporate,Female,Tier 3,Silver
CUST102464,Mary Rodriguez,Home Office,Male,Tier 1,Gold
CUST102465,Mary Jackson,Corporate,Female,Tier 1,Platinum
CUST102466,Mary Thomas,Home Office,Male,Tier 1,Silver
CUST102467,Mary Brown,Consumer,Male,Tier 1,Platinum
CUST102468,William Hernandez,Corporate,Female,Tier 3,Silver
CUST102469,David Brown,Corporate,Female,Tier 3,Silver
CUST102470,Karen Williams,Home Office,Female,Tier 3,Gold
CUST102471,David Hernandez,Home Office,Male,Tier 2,Silver
CUST102472,Sarah Jackson,Home Office,Male,Tier 3,Silver
CUST102473,Robert Rodriguez,Home Office,Female,Tier 3,Silver
CUST102474,James Lopez,Corporate,Male,Tier 2,Gold
CUST102475,Richard Jones,Consumer,Female,Tier 1,Silver
CUST102476,Michael Jackson,Consumer,Male,Tier 1,Silver
CUST102477,Linda Rodriguez,Consumer,Male,Tier 1,Silver
CUST102478,Jennifer Garcia,Consumer,Male,Tier 2,Platinum
CUST102479,Linda Jones,Home Office,Female,Tier 3,Gold
CUST102480,Linda Taylor,Corporate,Male,Tier 3,Platinum
CUST102481,Sarah Brown,Corporate,Female,Tier 3,Gold
CUST102482,Jennifer Gonzalez,Corporate,Female,Tier 3,Gold
CUST102483,Barbara Garcia,Home Office,Male,Tier 2,Platinum
CUST102484,Joseph Williams,Corporate,Female,Tier 3,Gold
CUST102485,Mary Williams,Home Office,Female,Tier 1,Gold
CUST102486,Robert Smith,Corporate,Male,Tier 2,Platinum
CUST102487,Linda Brown,Consumer,Female,Tier 2,Silver
CUST102488,Sarah Jones,Home Office,Female,Tier 1,Gold
CUST102489,Jennifer Davis,Corporate,Male,Tier 1,Platinum
CUST102490,Karen Smith,Consumer,Male,Tier 3,Gold
CUST102491,Robert Jones,Consumer,Male,Tier 1,Platinum
CUST102492,Charles Jackson,Consumer,Female,Tier 2,Silver
CUST102493,Michael Martin,Home Office,Female,Tier 2,Gold
CUST102494,Jennifer Davis,Home Office,Male,Tier 2,Silver
CUST102495,Mary Johnson,Corporate,Female,Tier 3,Silver
CUST102496,Linda Jackson,Consumer,Male,Tier 3,Platinum
CUST102497,Elizabeth Smith,Corporate,Male,Tier 1,Gold
CUST102498,Sarah Hernandez,Corporate,Male,Tier 3,Gold
CUST102499,Karen Gonzalez,Consumer,Female,Tier 3,Gold
CUST102500,William Taylor,Corporate,Female,Tier 2,Gold
CUST102501,Jessica Thomas,Home Office,Male,Tier 2,Gold
CUST102502,Joseph Williams,Corporate,Male,Tier 1,Platinum
CUST102503,Michael Garcia,Consumer,Female,Tier 2,Gold
CUST102504,Linda Jones,Home Office,Male,Tier 3,Silver
CUST102505,John Martinez,Home Office,Female,Tier 1,Silver
CUST102506,Jessica Gonzalez,Corporate,Male,Tier 1,Gold
CUST102507,Charles Moore,Corporate,Male,Tier 2,Platinum
CUST102508,Joseph Johnson,Home Office,Female,Tier 2,Platinum
CUST102509,Barbara Martin,Corporate,Female,Tier 2,Gold
CUST102510,Susan Lopez,Consumer,Female,Tier 1,Silver
CUST102511,Elizabeth Wilson,Corporate,Female,Tier 2,Gold
CUST102512,Susan Anderson,Corporate,Female,Tier 3,Gold
CUST102513,Charles Hernandez,Home Office,Male,Tier 1,Gold
CUST102514,John Taylor,Corporate,Male,Tier 2,Platinum
CUST102515,Barbara Williams,Corporate,Female,Tier 3,Platinum
CUST102516,Barbara Garcia,Corporate,Female,Tier 3,Silver
CUST102517,William Brown,Consumer,Male,Tier 2,Silver
CUST102518,Elizabeth Garcia,Corporate,Male,Tier 3,Gold
CUST102519,Karen Brown,Consumer,Female,Tier 1,Silver
CUST102520,Susan Johnson,Consumer,Female,Tier 1,Gold
CUST102521,John Thomas,Consumer,Male,Tier 3,Silver
CUST102522,Karen Jones,Consumer,Female,Tier 1,Gold
CUST102523,Michael Garcia,Home Office,Male,Tier 2,Platinum
CUST102524,Joseph Hernandez,Consumer,Male,Tier 3,Gold
CUST102525,Robert Martin,Corporate,Female,Tier 1,Platinum
CUST102526,Susan Garcia,Consumer,Male,Tier 2,Platinum
CUST102527,Michael Brown,Corporate,Male,Tier 2,Silver
CUST102528,Jessica Taylor,Consumer,Male,Tier 1,Silver
CUST102529,Richard Anderson,Home Office,Female,Tier 3,Platinum
CUST102530,John Gonzalez,Consumer,Male,Tier 2,Gold
CUST102531,Patricia Wilson,Consumer,Female,Tier 2,Gold
CUST102532,Linda Davis,Home Office,Male,Tier 2,Silver
CUST102533,Elizabeth Anderson,Consumer,Male,Tier 2,Gold
CUST102534,Robert Rodriguez,Corporate,Male,Tier 3,Gold
CUST102535,Sarah Jackson,Consumer,Male,Tier 1,Gold
CUST102536,Robert Miller,Consumer,Male,Tier 1,Platinum
CUST102537,Jennifer Taylor,Consumer,Female,Tier 1,Platinum
CUST102538,Mary Miller,Home Office,Female,Tier 2,Gold
CUST102539,Patricia Miller,Consumer,Male,Tier 3,Silver
CUST102540,Susan Rodriguez,Consumer,Female,Tier 1,Gold
CUST102541,Jessica Jones,Corporate,Female,Tier 3,Silver
CUST102542,Jennifer Rodriguez,Consumer,Male,Tier 1,Platinum
CUST102543,Sarah Jackson,Consumer,Female,Tier 2,Gold
CUST102544,Joseph Martinez,Consumer,Female,Tier 1,Gold
CUST102545,Robert Brown,Consumer,Female,Tier 2,Silver
CUST102546,Susan Garcia,Corporate,Female,Tier 2,Silver
CUST102547,Elizabeth Jones,Corporate,Male,Tier 1,Gold
CUST102548,Joseph Johnson,Home Office,Female,Tier 3,Gold
CUST102549,Linda Miller,Consumer,Male,Tier 2,Silver
CUST102550,Joseph Jones,Home Office,Male,Tier 3,Platinum
CUST102551,Robert Smith,Home Office,Female,Tier 1,Silver
CUST102552,Susan Anderson,Consumer,Male,Tier 2,Gold
CUST102553,Linda Davis,Corporate,Female,Tier 3,Platinum
CUST102554,John Rodriguez,Corporate,Male,Tier 2,Platinum
CUST102555,Karen Jackson,Consumer,Female,Tier 1,Platinum
CUST102556,Patricia Moore,Consumer,Female,Tier 2,Platinum
CUST102557,John Davis,Corporate,Male,Tier 1,Gold
CUST102558,Linda Davis,Consumer,Female,Tier 3,Platinum
CUST102559,Thomas Smith,Consumer,Female,Tier 2,Silver
CUST102560,James Williams,Consumer,Female,Tier 3,Silver
CUST102561,Joseph Anderson,Corporate,Female,Tier 1,Silver
CUST102562,Elizabeth Taylor,Home Office,Male,Tier 1,Gold
CUST102563,Charles Martinez,Home Office,Male,Tier 3,Platinum
CUST102564,Joseph Johnson,Consumer,Male,Tier 3,Silver
CUST102565,Jennifer Taylor,Corporate,Female,Tier 1,Silver
CUST102566,James Jones,Consumer,Male,Tier 3,Silver
CUST102567,Mary Smith,Corporate,Female,Tier 1,Platinum
CUST102568,Jessica Moore,Consumer,Female,Tier 3,Silver
CUST102569,John Martin,Corporate,Female,Tier 1,Platinum
CUST102570,Barbara Martinez,Corporate,Male,Tier 1,Platinum
CUST102571,Jessica Lopez,Home Office,Male,Tier 2,Platinum
CUST102572,Elizabeth Hernandez,Consumer,Male,Tier 1,Gold
CUST102573,William Martinez,Home Office,Male,Tier 1,Gold
CUST102574,William Jones,Home Office,Female,Tier 2,Platinum
CUST102575,Michael Jackson,Corporate,Male,Tier 2,Platinum
CUST102576,Sarah Brown,Consumer,Male,Tier 3,Gold
CUST102577,Jessica Martin,Corporate,Male,Tier 3,Gold
CUST102578,Michael Taylor,Corporate,Male,Tier 1,Platinum
CUST102579,Susan Moore,Corporate,Female,Tier 3,Gold
CUST102580,Michael Hernandez,Consumer,Male,Tier 3,Silver
CUST102581,Patricia Gonzalez,Consumer,Male,Tier 1,Platinum
CUST102582,Joseph Anderson,Corporate,Male,Tier 2,Platinum
CUST102583,Susan Lopez,Consumer,Female,Tier 2,Gold
CUST102584,Jessica Hernandez,Corporate,Male,Tier 1,Silver
CUST102585,Jessica Martinez,Consumer,Male,Tier 1,Gold
CUST102586,Richard Taylor,Consumer,Male,Tier 1,Silver
CUST102587,John Miller,Home Office,Female,Tier 1,Silver
CUST102588,Linda Gonzalez,Corporate,Female,Tier 1,Platinum
CUST102589,Mary Gonzalez,Home Office,Male,Tier 1,Silver
CUST102590,Elizabeth Smith,Home Office,Male,Tier 3,Platinum
CUST102591,William Martin,Corporate,Female,Tier 3,Silver
CUST102592,William Williams,Corporate,Female,Tier 3,Platinum
CUST102593,John Rodriguez,Consumer,Female,Tier 2,Silver
CUST102594,Joseph Jones,Corporate,Female,Tier 1,Gold
CUST102595,Elizabeth Hernandez,Home Office,Female,Tier 1,Silver
CUST102596,David Anderson,Home Office,Male,Tier 3,Gold
CUST102597,Michael Martinez,Corporate,Male,Tier 2,Silver
CUST102598,Mary Thomas,Home Office,Male,Tier 3,Silver
CUST102599,James Brown,Consumer,Male,Tier 1,Platinum
CUST102600,Sarah Johnson,Home Office,Female,Tier 1,Silver
CUST102601,Michael Martin,Consumer,Female,Tier 3,Silver
CUST102602,John Thomas,Home Office,Female,Tier 3,Silver
CUST102603,Susan Johnson,Consumer,Female,Tier 1,Gold
CUST102604,Joseph Smith,Consumer,Female,Tier 3,Platinum
CUST102605,Sarah Thomas,Corporate,Male,Tier 1,Platinum
CUST102606,Susan Anderson,Consumer,Male,Tier 3,Silver
CUST102607,Richard Taylor,Corporate,Male,Tier 2,Silver
CUST102608,John Moore,Home Office,Male,Tier 1,Gold
CUST102609,Patricia Lopez,Home Office,Male,Tier 2,Silver
CUST102610,Karen Garcia,Home Office,Female,Tier 3,Platinum
CUST102611,Richard Martinez,Consumer,Female,Tier 2,Platinum
CUST102612,Susan Taylor,Home Office,Female,Tier 3,Gold
CUST102613,Jennifer Jones,Home Office,Female,Tier 2,Gold
CUST102614,Elizabeth Williams,Corporate,Female,Tier 2,Platinum
CUST102615,Joseph Jones,Corporate,Male,Tier 2,Gold
CUST102616,Joseph Martin,Home Office,Male,Tier 1,Silver
CUST102617,William Rodriguez,Home Office,Male,Tier 2,Silver
CUST102618,Patricia Taylor,Consumer,Female,Tier 3,Gold
CUST102619,Patricia Lopez,Consumer,Female,Tier 3,Platinum
CUST102620,James Anderson,Home Office,Female,Tier 1,Gold
CUST102621,Barbara Miller,Corporate,Female,Tier 1,Platinum
CUST102622,Joseph Martin,Home Office,Male,Tier 3,Gold
CUST102623,Jennifer Smith,Consumer,Female,Tier 2,Gold
CUST102624,Karen Jackson,Corporate,Male,Tier 3,Gold
CUST102625,Thomas Jackson,Corporate,Female,Tier 1,Silver
CUST102626,Barbara Jones,Consumer,Male,Tier 1,Silver
CUST102627,Linda Moore,Home Office,Female,Tier 3,Platinum
CUST102628,David Rodriguez,Home Office,Female,Tier 2,Gold
CUST102629,Mary Miller,Home Office,Male,Tier 2,Silver
CUST102630,Mary Rodriguez,Consumer,Male,Tier 1,Gold
CUST102631,Mary Smith,Corporate,Female,Tier 3,Platinum
CUST102632,Karen Brown,Consumer,Male,Tier 3,Silver
CUST102633,Elizabeth Hernandez,Home Office,Female,Tier 1,Platinum
CUST102634,Charles Jackson,Consumer,Female,Tier 3,Silver
CUST102635,Thomas Hernandez,Corporate,Male,Tier 1,Gold
CUST102636,Elizabeth Hernandez,Consumer,Female,Tier 2,Platinum
CUST102637,Linda Davis,Home Office,Female,Tier 2,Silver
CUST102638,Joseph Johnson,Corporate,Male,Tier 3,Silver
CUST102639,Barbara Anderson,Consumer,Female,Tier 2,Gold
CUST102640,Linda Jones,Consumer,Female,Tier 2,Platinum
CUST102641,Linda Thomas,Corporate,Female,Tier 1,Platinum
CUST102642,Patricia Thomas,Corporate,Female,Tier 1,Platinum
CUST102643,Sarah Jones,Home Office,Male,Tier 3,Gold
CUST102644,Charles Jones,Corporate,Male,Tier 1,Silver
CUST102645,John Jackson,Home Office,Male,Tier 3,Silver
CUST102646,Patricia Gonzalez,Consumer,Female,Tier 3,Platinum
CUST102647,Linda Williams,Home Office,Male,Tier 1,Silver
CUST102648,Robert Hernandez,Consumer,Male,Tier 2,Platinum
CUST102649,Joseph Hernandez,Corporate,Male,Tier 2,Gold
CUST102650,Elizabeth Martin,Consumer,Female,Tier 2,Gold
CUST102651,Patricia Martin,Corporate,Male,Tier 2,Gold
CUST102652,Patricia Williams,Consumer,Male,Tier 3,Platinum
CUST102653,Sarah Brown,Consumer,Female,Tier 2,Silver
CUST102654,John Rodriguez,Consumer,Female,Tier 3,Gold
CUST102655,Susan Jackson,Consumer,Female,Tier 1,Platinum
CUST102656,William Brown,Home Office,Female,Tier 1,Platinum
CUST102657,John Jones,Consumer,Female,Tier 3,Gold
CUST102658,Patricia Martinez,Home Office,Female,Tier 2,Gold
CUST102659,Mary Wilson,Corporate,Male,Tier 3,Gold
CUST102660,Joseph Garcia,Corporate,Male,Tier 2,Silver
CUST102661,William Davis,Home Office,Female,Tier 2,Silver
CUST102662,Robert Lopez,Corporate,Female,Tier 3,Platinum
CUST102663,Jessica Gonzalez,Corporate,Male,Tier 3,Gold
CUST102664,Mary Taylor,Consumer,Female,Tier 2,Gold
CUST102665,Sarah Davis,Consumer,Female,Tier 3,Silver
CUST102666,Michael Lopez,Consumer,Male,Tier 2,Gold
CUST102667,William Thomas,Home Office,Female,Tier 3,Platinum
CUST102668,Karen Moore,Home Office,Female,Tier 1,Gold
CUST102669,Joseph Martin,Corporate,Male,Tier 2,Silver
CUST102670,William Davis,Consumer,Male,Tier 1,Platinum
CUST102671,Robert Lopez,Home Office,Male,Tier 3,Platinum
CUST102672,Patricia Brown,Home Office,Male,Tier 1,Gold
CUST102673,Joseph Davis,Consumer,Male,Tier 3,Platinum
CUST102674,John Smith,Home Office,Female,Tier 2,Gold
CUST102675,Robert Rodriguez,Consumer,Female,Tier 3,Gold
CUST102676,Sarah Jackson,Corporate,Female,Tier 3,Silver
CUST102677,Richard Johnson,Corporate,Female,Tier 2,Platinum
CUST102678,David Brown,Corporate,Female,Tier 3,Gold
CUST102679,Susan Miller,Consumer,Male,Tier 2,Gold
CUST102680,Susan Brown,Home Office,Female,Tier 3,Gold
CUST102681,David Jones,Corporate,Female,Tier 2,Platinum
CUST102682,Robert Davis,Corporate,Female,Tier 1,Platinum
CUST102683,Elizabeth Garcia,Corporate,Female,Tier 3,Platinum
CUST102684,Michael Jones,Home Office,Female,Tier 3,Gold
CUST102685,David Miller,Home Office,Male,Tier 3,Platinum
CUST102686,John Moore,Consumer,Female,Tier 2,Gold
CUST102687,Jennifer Hernandez,Corporate,Female,Tier 3,Platinum
CUST102688,Patricia Thomas,Home Office,Female,Tier 2,Platinum
CUST102689,Jennifer Anderson,Consumer,Female,Tier 3,Gold
CUST102690,Jessica Gonzalez,Corporate,Female,Tier 1,Platinum
CUST102691,John Martin,Home Office,Female,Tier 3,Gold
CUST102692,Sarah Davis,Home Office,Male,Tier 1,Platinum
CUST102693,Elizabeth Martinez,Consumer,Female,Tier 2,Platinum
CUST102694,Joseph Williams,Corporate,Male,Tier 1,Platinum
CUST102695,William Taylor,Corporate,Male,Tier 3,Platinum
CUST102696,Michael Martinez,Home Office,Female,Tier 3,Silver
CUST102697,Richard Wilson,Corporate,Female,Tier 2,Gold
CUST102698,Richard Jones,Consumer,Female,Tier 3,Silver
CUST102699,David Williams,Home Office,Male,Tier 3,Platinum
CUST102700,Richard Brown,Home Office,Female,Tier 2,Platinum
CUST102701,Charles Martin,Consumer,Female,Tier 2,Gold
CUST102702,Karen Miller,Home Office,Female,Tier 1,Gold
