Row_ID,Order_ID,Store Identifier,Order_Date,Ship_Date,Expected_Delivery_Date,Delivered_Date,Delivery_Status,Customer_ID,Ship_Mode,Product_ID,Quantity,Sales,Discount,Discount_Amount,Net_Sales,Profit
30074,ORD00001081,STORE1057,18-05-2023,19-05-2023,23-05-2023,25-05-2023,Late,CUST101176,Express,PROD8933,3,8059.35,0.05,402.97,7656.38,3113.33
39379,ORD00000152,STORE1058,18-05-2023,19-05-2023,22-05-2023,25-05-2023,Late,CUST100417,Standard,PROD6280,2,27041.44,0.05,1352.07,25689.37,13773.43
30020,ORD00000422,STORE1059,18-05-2023,22-05-2023,24-05-2023,26-05-2023,Late,CUST101741,Same Day,PROD5733,2,49053.68,0.05,2452.68,46601,11948.34
10478,ORD00000319,STORE1060,18-05-2023,23-05-2023,28-05-2023,30-05-2023,Late,CUST101724,Express,PROD7737,4,6935.44,0.05,346.77,6588.67,2795.27
13820,ORD00000662,STORE1061,18-05-2023,23-05-2023,25-05-2023,24-05-2023,Early,CUST103489,Same Day,PROD6643,2,63493.12,0.1,6349.31,57143.81,22915.23
34660,ORD00000778,STORE1062,18-05-2023,20-05-2023,25-05-2023,24-05-2023,Early,CUST102869,Standard,PROD5945,2,74304.36,0.05,3715.22,70589.14,35061.96
3852,ORD00000978,STORE1063,18-05-2023,20-05-2023,25-05-2023,26-05-2023,Late,CUST103814,Standard,PROD6962,2,3817.16,0.1,381.72,3435.44,1225.38
27674,ORD00000398,STORE1064,18-05-2023,22-05-2023,25-05-2023,28-05-2023,Late,CUST100857,Standard,PROD6043,3,124884.48,0.05,6244.22,118640.26,61303.57
28732,ORD00000953,STORE1065,18-05-2023,22-05-2023,24-05-2023,27-05-2023,Late,CUST100924,Standard,PROD8959,1,13683.4,0.05,684.17,12999.23,6008.48
5471,ORD00000396,STORE1066,19-05-2023,23-05-2023,25-05-2023,26-05-2023,Late,CUST103206,Standard,PROD8239,2,14776.46,0,0,14776.46,5737.08
29507,ORD00000144,STORE1067,19-05-2023,21-05-2023,24-05-2023,23-05-2023,Early,CUST102524,Same Day,PROD6567,4,124840.24,0.05,6242.01,118598.23,49100.87
8716,ORD00000316,STORE1068,19-05-2023,22-05-2023,25-05-2023,26-05-2023,Late,CUST100779,Same Day,PROD5289,3,105565.26,0.05,5278.26,100287,56170.2
21547,ORD00000619,STORE1069,19-05-2023,24-05-2023,27-05-2023,27-05-2023,On Time,CUST103610,Express,PROD6336,2,3905.8,0.05,195.29,3710.51,991.67
45741,ORD00000627,STORE1070,19-05-2023,23-05-2023,26-05-2023,29-05-2023,Late,CUST103301,Standard,PROD5127,3,33444.09,0.1,3344.41,30099.68,6494.87
10328,ORD00000965,STORE1071,19-05-2023,22-05-2023,27-05-2023,28-05-2023,Late,CUST100282,Same Day,PROD5893,1,10194.39,0.1,1019.44,9174.95,2615.11
36144,ORD00000312,STORE1072,20-05-2023,24-05-2023,27-05-2023,27-05-2023,On Time,CUST100612,Standard,PROD8039,1,39170.96,0,0,39170.96,20259.22
8432,ORD00000475,STORE1073,20-05-2023,23-05-2023,25-05-2023,28-05-2023,Late,CUST100960,Same Day,PROD6165,4,93607.6,0,0,93607.6,30098.4
5116,ORD00001028,STORE1074,20-05-2023,22-05-2023,24-05-2023,24-05-2023,On Time,CUST103269,Standard,PROD6506,3,64667.82,0,0,64667.82,28938.36
33241,ORD00001070,STORE1075,21-05-2023,25-05-2023,28-05-2023,30-05-2023,Late,CUST103247,Express,PROD9109,1,19712.95,0.05,985.65,18727.3,5727.56
17741,ORD00000309,STORE1076,21-05-2023,22-05-2023,25-05-2023,26-05-2023,Late,CUST102934,Express,PROD7157,1,12889.53,0.1,1288.95,11600.58,4918.29
28586,ORD00000353,STORE1077,21-05-2023,25-05-2023,27-05-2023,30-05-2023,Late,CUST103885,Standard,PROD5346,3,35719.2,0.05,1785.96,33933.24,17974.29
45080,ORD00000714,STORE1078,21-05-2023,23-05-2023,28-05-2023,29-05-2023,Late,CUST100622,Same Day,PROD8958,2,7481.78,0.05,374.09,7107.69,2550.35
14526,ORD00000173,STORE1079,22-05-2023,27-05-2023,31-05-2023,31-05-2023,On Time,CUST100523,Standard,PROD5812,4,103105.92,0.05,5155.3,97950.62,54541.46
26920,ORD00000832,STORE1080,22-05-2023,24-05-2023,27-05-2023,28-05-2023,Late,CUST102939,Same Day,PROD8189,3,17854.92,0.05,892.75,16962.17,9288.23
19332,ORD00000686,STORE1081,22-05-2023,25-05-2023,29-05-2023,30-05-2023,Late,CUST100097,Standard,PROD6833,3,22911,0.1,2291.1,20619.9,8010.36
36586,ORD00000406,STORE1082,22-05-2023,25-05-2023,27-05-2023,29-05-2023,Late,CUST101621,Same Day,PROD5882,2,14473.58,0.1,1447.36,13026.22,5547.26
4709,ORD00000504,STORE1083,22-05-2023,23-05-2023,28-05-2023,31-05-2023,Late,CUST100837,Same Day,PROD7436,1,18030.99,0,0,18030.99,6887.33
39036,ORD00000584,STORE1084,23-05-2023,27-05-2023,31-05-2023,03-06-2023,Late,CUST101856,Same Day,PROD6499,3,49533.78,0,0,49533.78,25575.81
128,ORD00000910,STORE1085,23-05-2023,24-05-2023,29-05-2023,31-05-2023,Late,CUST103273,Same Day,PROD6031,3,17601.42,0,0,17601.42,6338.91
37376,ORD00000640,STORE1086,23-05-2023,28-05-2023,02-06-2023,05-06-2023,Late,CUST100974,Express,PROD8895,1,10693.44,0,0,10693.44,4863.79
43085,ORD00000792,STORE1087,23-05-2023,28-05-2023,30-05-2023,01-06-2023,Late,CUST101736,Same Day,PROD8858,3,48337.77,0,0,48337.77,19042.11
46708,ORD00000405,STORE1088,23-05-2023,26-05-2023,30-05-2023,30-05-2023,On Time,CUST102084,Express,PROD6676,4,115008.04,0.05,5750.4,109257.64,58974.24
46417,ORD00001090,STORE1089,23-05-2023,24-05-2023,29-05-2023,28-05-2023,Early,CUST103678,Standard,PROD6561,4,103070.56,0.1,10307.06,92763.5,43273.42
22253,ORD00000734,STORE1090,23-05-2023,25-05-2023,30-05-2023,30-05-2023,On Time,CUST102283,Same Day,PROD6405,3,12284.55,0.05,614.23,11670.32,5857.97
12017,ORD00000290,STORE1091,23-05-2023,27-05-2023,01-06-2023,04-06-2023,Late,CUST102489,Standard,PROD6409,2,69860.78,0.1,6986.08,62874.7,29696.54
43303,ORD00000568,STORE1092,24-05-2023,28-05-2023,01-06-2023,01-06-2023,On Time,CUST100666,Express,PROD7775,2,46464.16,0.1,4646.42,41817.74,17461.78
40122,ORD00000379,STORE1093,24-05-2023,29-05-2023,31-05-2023,30-05-2023,Early,CUST102160,Express,PROD9184,1,20422.84,0,0,20422.84,6663.34
40195,ORD00001002,STORE1094,24-05-2023,28-05-2023,30-05-2023,29-05-2023,Early,CUST102135,Standard,PROD8035,3,80098.65,0.05,4004.93,76093.72,28126.06
28278,ORD00000075,STORE1095,24-05-2023,27-05-2023,31-05-2023,03-06-2023,Late,CUST101310,Standard,PROD8300,1,32755.59,0.05,1637.78,31117.81,12178.99
13601,ORD00000602,STORE1096,24-05-2023,26-05-2023,31-05-2023,01-06-2023,Late,CUST102552,Standard,PROD8907,2,25833.56,0.05,1291.68,24541.88,10403.82
35809,ORD00000766,STORE1097,25-05-2023,30-05-2023,01-06-2023,03-06-2023,Late,CUST101355,Same Day,PROD6325,1,8870.86,0,0,8870.86,4440.74
47016,ORD00000839,STORE1098,25-05-2023,26-05-2023,30-05-2023,30-05-2023,On Time,CUST102113,Express,PROD5311,3,52871.4,0.1,5287.14,47584.26,23651.49
4093,ORD00000257,STORE1099,25-05-2023,30-05-2023,03-06-2023,02-06-2023,Early,CUST101188,Express,PROD6548,1,7732.49,0.05,386.62,7345.87,3823.59
12706,ORD00001070,STORE1000,25-05-2023,26-05-2023,30-05-2023,29-05-2023,Early,CUST102155,Same Day,PROD5615,2,19765.14,0.1,1976.51,17788.63,7166.85
11034,ORD00001019,STORE1001,25-05-2023,28-05-2023,30-05-2023,02-06-2023,Late,CUST103199,Express,PROD6924,1,13912.75,0.1,1391.28,12521.48,6585.45
35459,ORD00000492,STORE1002,25-05-2023,29-05-2023,03-06-2023,02-06-2023,Early,CUST103926,Same Day,PROD6751,3,43816.14,0,0,43816.14,23406.42
21049,ORD00000203,STORE1003,26-05-2023,31-05-2023,05-06-2023,07-06-2023,Late,CUST100590,Express,PROD6426,1,25139.58,0.05,1256.98,23882.6,8390.79
8200,ORD00000021,STORE1004,26-05-2023,28-05-2023,31-05-2023,30-05-2023,Early,CUST100618,Standard,PROD8221,4,144512.2,0.05,7225.61,137286.59,67980.23
46322,ORD00000970,STORE1005,27-05-2023,31-05-2023,04-06-2023,07-06-2023,Late,CUST103057,Express,PROD7450,3,90195.66,0.05,4509.78,85685.88,31573.29
11791,ORD00000676,STORE1006,27-05-2023,01-06-2023,03-06-2023,02-06-2023,Early,CUST100568,Same Day,PROD5695,1,16368.15,0,0,16368.15,5473.79
32180,ORD00000967,STORE1007,27-05-2023,31-05-2023,02-06-2023,01-06-2023,Early,CUST101000,Same Day,PROD8506,2,77896.04,0.1,7789.6,70106.44,30630.24
42183,ORD00000324,STORE1008,27-05-2023,28-05-2023,01-06-2023,04-06-2023,Late,CUST101883,Same Day,PROD5878,2,25165.1,0.05,1258.26,23906.84,12655.54
33964,ORD00000382,STORE1009,27-05-2023,30-05-2023,04-06-2023,04-06-2023,On Time,CUST102099,Same Day,PROD5611,1,20023.99,0.05,1001.2,19022.79,7150.65
3915,ORD00000650,STORE1010,27-05-2023,29-05-2023,02-06-2023,05-06-2023,Late,CUST103186,Standard,PROD8229,1,21070.71,0.1,2107.07,18963.64,8318.27
41956,ORD00000704,STORE1011,27-05-2023,01-06-2023,06-06-2023,06-06-2023,On Time,CUST101975,Standard,PROD7109,1,15570.11,0.05,778.51,14791.6,5945.04
21574,ORD00000152,STORE1012,28-05-2023,02-06-2023,05-06-2023,07-06-2023,Late,CUST103047,Standard,PROD5803,4,92614.08,0.05,4630.7,87983.38,35486.86
46116,ORD00000135,STORE1013,28-05-2023,02-06-2023,07-06-2023,07-06-2023,On Time,CUST101545,Standard,PROD7659,4,68014.36,0.1,6801.44,61212.92,16207.24
46840,ORD00000427,STORE1014,28-05-2023,31-05-2023,03-06-2023,04-06-2023,Late,CUST103933,Same Day,PROD5366,2,27006.44,0.1,2700.64,24305.8,5401.8
12240,ORD00000804,STORE1015,28-05-2023,29-05-2023,03-06-2023,02-06-2023,Early,CUST101667,Same Day,PROD5858,4,88930.32,0,0,88930.32,35329.04
5593,ORD00000708,STORE1016,28-05-2023,31-05-2023,04-06-2023,05-06-2023,Late,CUST102199,Standard,PROD8415,3,60495.99,0,0,60495.99,26699.91
13349,ORD00000571,STORE1017,28-05-2023,30-05-2023,01-06-2023,02-06-2023,Late,CUST102589,Same Day,PROD6478,3,11597.52,0.05,579.88,11017.64,6170.27
43469,ORD00000224,STORE1018,29-05-2023,30-05-2023,02-06-2023,02-06-2023,On Time,CUST100769,Standard,PROD7416,2,35646.9,0,0,35646.9,17944.88
30220,ORD00000516,STORE1019,29-05-2023,30-05-2023,04-06-2023,03-06-2023,Early,CUST101317,Standard,PROD7875,4,146112.2,0,0,146112.2,79779.4
26015,ORD00000400,STORE1020,29-05-2023,03-06-2023,07-06-2023,07-06-2023,On Time,CUST103213,Express,PROD9123,1,9406.72,0,0,9406.72,4640.96
44306,ORD00000190,STORE1021,29-05-2023,01-06-2023,03-06-2023,03-06-2023,On Time,CUST103558,Same Day,PROD5369,4,85613.28,0.05,4280.66,81332.62,42575.78
41061,ORD00000945,STORE1022,30-05-2023,03-06-2023,07-06-2023,07-06-2023,On Time,CUST102479,Standard,PROD7587,1,27128.04,0,0,27128.04,11179.27
38497,ORD00000814,STORE1023,30-05-2023,02-06-2023,04-06-2023,06-06-2023,Late,CUST103848,Standard,PROD6288,4,94316.12,0.05,4715.81,89600.31,47310.71
30373,ORD00000740,STORE1024,30-05-2023,03-06-2023,07-06-2023,06-06-2023,Early,CUST102148,Same Day,PROD5498,4,36566.16,0.05,1828.31,34737.85,15551.41
11016,ORD00000141,STORE1025,30-05-2023,02-06-2023,05-06-2023,04-06-2023,Early,CUST101291,Express,PROD6680,1,10579.8,0.1,1057.98,9521.82,3412.01
31015,ORD00000264,STORE1026,31-05-2023,04-06-2023,07-06-2023,07-06-2023,On Time,CUST103121,Standard,PROD5514,1,34660.04,0.1,3466,31194.04,15471.97
32327,ORD00000429,STORE1027,31-05-2023,05-06-2023,08-06-2023,09-06-2023,Late,CUST101358,Same Day,PROD6096,2,37231.14,0,0,37231.14,10930.98
544,ORD00000051,STORE1028,31-05-2023,02-06-2023,06-06-2023,08-06-2023,Late,CUST101396,Standard,PROD8629,2,39699.5,0.1,3969.95,35729.55,10584.79
33690,ORD00000685,STORE1029,31-05-2023,01-06-2023,06-06-2023,08-06-2023,Late,CUST103724,Standard,PROD8409,3,86974.5,0.05,4348.73,82625.77,46236.43
39611,ORD00000445,STORE1030,31-05-2023,02-06-2023,07-06-2023,10-06-2023,Late,CUST100382,Express,PROD7634,3,95227.35,0.1,9522.74,85704.62,42772.24
45718,ORD00000973,STORE1031,31-05-2023,05-06-2023,07-06-2023,10-06-2023,Late,CUST101506,Express,PROD8136,2,10642.98,0,0,10642.98,5276.08
34580,ORD00001078,STORE1032,31-05-2023,04-06-2023,06-06-2023,05-06-2023,Early,CUST100370,Standard,PROD8146,4,41852.48,0.1,4185.25,37667.23,15309.35
4548,ORD00000907,STORE1033,01-06-2023,03-06-2023,08-06-2023,09-06-2023,Late,CUST100378,Standard,PROD6477,4,154128.96,0.1,15412.9,138716.06,72286.3
14968,ORD00000823,STORE1034,01-06-2023,03-06-2023,08-06-2023,07-06-2023,Early,CUST101978,Standard,PROD5187,3,104843.19,0,0,104843.19,49674.75
36742,ORD00001077,STORE1035,01-06-2023,05-06-2023,10-06-2023,11-06-2023,Late,CUST102059,Same Day,PROD9172,1,10182.4,0.1,1018.24,9164.16,2276.75
2385,ORD00000357,STORE1036,01-06-2023,05-06-2023,09-06-2023,11-06-2023,Late,CUST103106,Express,PROD5728,3,135349.62,0,0,135349.62,78072.45
31333,ORD00000662,STORE1037,01-06-2023,04-06-2023,08-06-2023,07-06-2023,Early,CUST101610,Express,PROD8459,4,135450.32,0.05,6772.52,128677.8,50603.92
48104,ORD00000302,STORE1038,01-06-2023,03-06-2023,07-06-2023,08-06-2023,Late,CUST102429,Standard,PROD6243,2,66442.28,0.1,6644.23,59798.05,25672.91
21934,ORD00000164,STORE1039,01-06-2023,02-06-2023,06-06-2023,06-06-2023,On Time,CUST100264,Standard,PROD7393,2,56302.38,0.05,2815.12,53487.26,21617.1
7095,ORD00000637,STORE1040,02-06-2023,07-06-2023,11-06-2023,13-06-2023,Late,CUST101518,Express,PROD8952,2,61786.46,0.05,3089.32,58697.14,28981.56
43851,ORD00000716,STORE1041,02-06-2023,06-06-2023,10-06-2023,11-06-2023,Late,CUST102371,Standard,PROD9076,1,4654.04,0.1,465.4,4188.64,1199.14
14299,ORD00000173,STORE1042,02-06-2023,06-06-2023,09-06-2023,10-06-2023,Late,CUST101323,Standard,PROD8398,1,5385.36,0,0,5385.36,2920.53
6559,ORD00000576,STORE1043,02-06-2023,06-06-2023,08-06-2023,10-06-2023,Late,CUST102492,Express,PROD5589,1,32653.76,0.1,3265.38,29388.38,14499.16
22843,ORD00000711,STORE1044,02-06-2023,06-06-2023,08-06-2023,07-06-2023,Early,CUST103586,Express,PROD7682,4,40863.2,0.1,4086.32,36776.88,13414.92
15081,ORD00001045,STORE1045,02-06-2023,03-06-2023,05-06-2023,04-06-2023,Early,CUST103174,Express,PROD5557,2,59012.7,0,0,59012.7,34233.1
26298,ORD00000709,STORE1046,03-06-2023,04-06-2023,07-06-2023,08-06-2023,Late,CUST100766,Express,PROD6846,3,68305.08,0.05,3415.25,64889.83,34418.74
19859,ORD00000815,STORE1047,03-06-2023,08-06-2023,12-06-2023,15-06-2023,Late,CUST101382,Express,PROD9043,2,11132.9,0.05,556.64,10576.26,5699.48
25333,ORD00000295,STORE1048,03-06-2023,08-06-2023,10-06-2023,11-06-2023,Late,CUST103885,Same Day,PROD5714,1,25809.21,0,0,25809.21,12295.67
24787,ORD00000392,STORE1049,04-06-2023,07-06-2023,11-06-2023,11-06-2023,On Time,CUST102804,Same Day,PROD6697,2,7473.42,0.05,373.67,7099.75,3719.95
8591,ORD00000468,STORE1050,04-06-2023,06-06-2023,10-06-2023,10-06-2023,On Time,CUST101258,Express,PROD8210,3,4824.96,0.05,241.25,4583.71,2458.75
25801,ORD00000424,STORE1051,04-06-2023,08-06-2023,11-06-2023,13-06-2023,Late,CUST102210,Standard,PROD8563,3,108942.78,0,0,108942.78,61179.63
11416,ORD00000467,STORE1052,04-06-2023,05-06-2023,08-06-2023,08-06-2023,On Time,CUST100963,Express,PROD9017,1,34588.12,0.05,1729.41,32858.71,17249.19
45268,ORD00000929,STORE1053,04-06-2023,06-06-2023,10-06-2023,13-06-2023,Late,CUST101218,Same Day,PROD6687,2,58962.56,0.1,5896.26,53066.3,23442.3
47028,ORD00000208,STORE1054,04-06-2023,09-06-2023,13-06-2023,14-06-2023,Late,CUST100043,Same Day,PROD7070,3,18746.64,0.05,937.33,17809.31,5700.89
39145,ORD00000824,STORE1055,05-06-2023,09-06-2023,11-06-2023,10-06-2023,Early,CUST100862,Same Day,PROD5315,4,91719.84,0,0,91719.84,45770.28
24908,ORD00000412,STORE1056,05-06-2023,08-06-2023,13-06-2023,12-06-2023,Early,CUST101506,Standard,PROD7964,1,29137.99,0.1,2913.8,26224.19,7030.67
32738,ORD00000544,STORE1057,05-06-2023,10-06-2023,13-06-2023,16-06-2023,Late,CUST103651,Standard,PROD5078,3,102836.4,0.1,10283.64,92552.76,46664.7
40845,ORD00000340,STORE1058,06-06-2023,11-06-2023,16-06-2023,18-06-2023,Late,CUST103666,Same Day,PROD6369,3,45695.58,0,0,45695.58,17579.82
24003,ORD00000140,STORE1059,06-06-2023,07-06-2023,09-06-2023,10-06-2023,Late,CUST101058,Same Day,PROD7695,2,19768.68,0,0,19768.68,6489.22
43812,ORD00000643,STORE1060,06-06-2023,07-06-2023,12-06-2023,13-06-2023,Late,CUST101595,Express,PROD8554,1,1687.48,0.05,84.37,1603.11,883.28
32811,ORD00000675,STORE1061,06-06-2023,11-06-2023,14-06-2023,15-06-2023,Late,CUST103976,Standard,PROD7055,2,46703.3,0.1,4670.33,42032.97,18364.81
8617,ORD00000252,STORE1062,06-06-2023,11-06-2023,13-06-2023,12-06-2023,Early,CUST101078,Same Day,PROD8877,2,4728.24,0.05,236.41,4491.83,1642.75
13085,ORD00000652,STORE1063,06-06-2023,11-06-2023,15-06-2023,14-06-2023,Early,CUST100758,Standard,PROD6403,2,20065.56,0.05,1003.28,19062.28,10625.82
48520,ORD00000583,STORE1064,06-06-2023,09-06-2023,11-06-2023,12-06-2023,Late,CUST101963,Standard,PROD6743,1,27345.67,0.1,2734.57,24611.1,10400.02
40423,ORD00000681,STORE1065,06-06-2023,09-06-2023,12-06-2023,14-06-2023,Late,CUST103112,Same Day,PROD7716,1,8193.77,0.05,409.69,7784.08,3993.47
41168,ORD00000028,STORE1066,07-06-2023,10-06-2023,14-06-2023,16-06-2023,Late,CUST102660,Express,PROD6850,3,31425.27,0.1,3142.53,28282.74,14641.77
44593,ORD00000143,STORE1067,07-06-2023,09-06-2023,12-06-2023,15-06-2023,Late,CUST100728,Same Day,PROD5921,1,12414.32,0.05,620.72,11793.6,3306.31
22774,ORD00000217,STORE1068,07-06-2023,11-06-2023,13-06-2023,14-06-2023,Late,CUST102606,Standard,PROD7422,1,37568.61,0,0,37568.61,21613.67
3131,ORD00000531,STORE1069,07-06-2023,09-06-2023,12-06-2023,13-06-2023,Late,CUST100666,Express,PROD9092,4,54763.44,0.05,2738.17,52025.27,13893.51
44372,ORD00000457,STORE1070,07-06-2023,10-06-2023,14-06-2023,16-06-2023,Late,CUST103997,Same Day,PROD7916,1,13624.58,0.1,1362.46,12262.12,3957
26998,ORD00000604,STORE1071,07-06-2023,09-06-2023,14-06-2023,14-06-2023,On Time,CUST103814,Same Day,PROD5279,3,10424.22,0,0,10424.22,5615.1
44879,ORD00000745,STORE1072,07-06-2023,10-06-2023,14-06-2023,14-06-2023,On Time,CUST103343,Same Day,PROD7085,3,68479.59,0.05,3423.98,65055.61,18740.92
27916,ORD00001014,STORE1073,08-06-2023,09-06-2023,12-06-2023,15-06-2023,Late,CUST101054,Standard,PROD9153,2,43068.84,0.1,4306.88,38761.96,16560.56
8855,ORD00000555,STORE1074,08-06-2023,12-06-2023,16-06-2023,16-06-2023,On Time,CUST102736,Same Day,PROD6878,2,14094.78,0.1,1409.48,12685.3,4172.12
33723,ORD00000907,STORE1075,08-06-2023,10-06-2023,15-06-2023,18-06-2023,Late,CUST101201,Same Day,PROD5957,1,42866.49,0.05,2143.32,40723.17,21689.49
14042,ORD00000030,STORE1076,08-06-2023,12-06-2023,14-06-2023,16-06-2023,Late,CUST100410,Standard,PROD8237,4,108778.4,0,0,108778.4,60663.12
17147,ORD00000691,STORE1077,08-06-2023,09-06-2023,12-06-2023,11-06-2023,Early,CUST100619,Same Day,PROD8942,1,15548.27,0,0,15548.27,6873.18
40986,ORD00000927,STORE1078,08-06-2023,11-06-2023,14-06-2023,13-06-2023,Early,CUST102151,Express,PROD5971,1,32763.93,0.05,1638.2,31125.73,14196.94
33526,ORD00000228,STORE1079,08-06-2023,10-06-2023,12-06-2023,11-06-2023,Early,CUST101620,Same Day,PROD7545,4,88542.52,0,0,88542.52,50636.08
14676,ORD00000835,STORE1080,08-06-2023,13-06-2023,15-06-2023,17-06-2023,Late,CUST100962,Standard,PROD8305,1,36859.64,0.05,1842.98,35016.66,18447.41
16145,ORD00000733,STORE1081,08-06-2023,10-06-2023,13-06-2023,16-06-2023,Late,CUST100339,Standard,PROD8281,4,54809.56,0,0,54809.56,24719.16
5906,ORD00001014,STORE1082,08-06-2023,12-06-2023,17-06-2023,20-06-2023,Late,CUST103459,Standard,PROD5318,1,10768.62,0.05,538.43,10230.19,4850.74
33355,ORD00000716,STORE1083,09-06-2023,13-06-2023,18-06-2023,17-06-2023,Early,CUST100688,Same Day,PROD6407,4,91837.48,0.05,4591.87,87245.61,30939.05
39751,ORD00000970,STORE1084,09-06-2023,11-06-2023,13-06-2023,13-06-2023,On Time,CUST100539,Express,PROD6096,2,37231.14,0,0,37231.14,10930.98
35958,ORD00000230,STORE1085,09-06-2023,10-06-2023,13-06-2023,16-06-2023,Late,CUST101897,Standard,PROD6525,1,42599.71,0.05,2129.99,40469.72,21733.97
22110,ORD00000828,STORE1086,09-06-2023,14-06-2023,18-06-2023,18-06-2023,On Time,CUST101632,Express,PROD7655,3,116871.51,0.1,11687.15,105184.36,54350.89
27822,ORD00000032,STORE1087,09-06-2023,11-06-2023,13-06-2023,15-06-2023,Late,CUST103468,Express,PROD5379,3,39869.67,0,0,39869.67,22398.72
27447,ORD00000239,STORE1088,10-06-2023,11-06-2023,14-06-2023,13-06-2023,Early,CUST102362,Express,PROD6234,1,23347.96,0.05,1167.4,22180.56,9339.33
19998,ORD00000690,STORE1089,10-06-2023,15-06-2023,17-06-2023,18-06-2023,Late,CUST101123,Express,PROD7499,4,106441.72,0.1,10644.17,95797.55,50551.75
45034,ORD00001080,STORE1090,10-06-2023,12-06-2023,17-06-2023,18-06-2023,Late,CUST103879,Same Day,PROD8677,4,80874.6,0.05,4043.73,76830.87,35078.07
5511,ORD00000187,STORE1091,10-06-2023,12-06-2023,17-06-2023,17-06-2023,On Time,CUST101547,Standard,PROD7124,2,39244.28,0.1,3924.43,35319.85,17061.59
42887,ORD00000030,STORE1092,10-06-2023,12-06-2023,17-06-2023,20-06-2023,Late,CUST102797,Same Day,PROD8398,2,10770.72,0.05,538.54,10232.18,5302.52
21856,ORD00000793,STORE1093,10-06-2023,11-06-2023,13-06-2023,14-06-2023,Late,CUST101906,Standard,PROD8562,4,31428.24,0,0,31428.24,17973.28
19343,ORD00000547,STORE1094,10-06-2023,12-06-2023,15-06-2023,18-06-2023,Late,CUST102975,Express,PROD5652,2,37765.64,0,0,37765.64,16865.68
39837,ORD00000529,STORE1095,10-06-2023,12-06-2023,16-06-2023,19-06-2023,Late,CUST102317,Express,PROD5492,1,37171.17,0.05,1858.56,35312.61,18665.34
48501,ORD00000833,STORE1096,10-06-2023,14-06-2023,18-06-2023,17-06-2023,Early,CUST103144,Express,PROD8423,4,135214.32,0.05,6760.72,128453.6,57164.48
26559,ORD00000713,STORE1097,10-06-2023,13-06-2023,17-06-2023,19-06-2023,Late,CUST103992,Express,PROD6717,2,20021.74,0.05,1001.09,19020.65,9460.31
45594,ORD00000949,STORE1098,10-06-2023,13-06-2023,18-06-2023,18-06-2023,On Time,CUST100795,Same Day,PROD8529,4,56938.24,0,0,56938.24,21546.64
44817,ORD00000946,STORE1099,11-06-2023,16-06-2023,19-06-2023,21-06-2023,Late,CUST102176,Standard,PROD9180,1,27385.47,0.1,2738.55,24646.92,12063.31
1704,ORD00000601,STORE1000,11-06-2023,16-06-2023,19-06-2023,19-06-2023,On Time,CUST102814,Same Day,PROD6661,3,55914.84,0.05,2795.74,53119.1,29313.2
4555,ORD00000143,STORE1001,11-06-2023,15-06-2023,20-06-2023,23-06-2023,Late,CUST100191,Express,PROD8004,3,49389.78,0,0,49389.78,27459.72
35957,ORD00000333,STORE1002,11-06-2023,16-06-2023,18-06-2023,17-06-2023,Early,CUST101897,Standard,PROD7110,1,16248.6,0.1,1624.86,14623.74,6351.28
14973,ORD00000124,STORE1003,11-06-2023,15-06-2023,17-06-2023,17-06-2023,On Time,CUST102496,Same Day,PROD9070,1,1797.37,0.05,89.87,1707.5,596.66
553,ORD00000293,STORE1004,11-06-2023,16-06-2023,19-06-2023,20-06-2023,Late,CUST102451,Express,PROD7947,2,28354.9,0.1,2835.49,25519.41,11848.89
29718,ORD00000470,STORE1005,11-06-2023,15-06-2023,18-06-2023,21-06-2023,Late,CUST102504,Same Day,PROD8684,4,104346.48,0.05,5217.32,99129.16,51817.12
39842,ORD00000234,STORE1006,11-06-2023,12-06-2023,15-06-2023,17-06-2023,Late,CUST102769,Express,PROD7074,4,43729.16,0.1,4372.92,39356.24,15862.64
25426,ORD00000069,STORE1007,12-06-2023,15-06-2023,20-06-2023,21-06-2023,Late,CUST103579,Express,PROD6479,4,47026.64,0.05,2351.33,44675.31,15695.91
45593,ORD00000060,STORE1008,12-06-2023,15-06-2023,18-06-2023,18-06-2023,On Time,CUST103238,Standard,PROD5314,2,80694.48,0.05,4034.72,76659.76,38940.36
36302,ORD00000474,STORE1009,13-06-2023,14-06-2023,18-06-2023,17-06-2023,Early,CUST101945,Same Day,PROD6646,4,35721.36,0.05,1786.07,33935.29,17852.05
26256,ORD00000334,STORE1010,13-06-2023,16-06-2023,20-06-2023,22-06-2023,Late,CUST100555,Express,PROD6063,1,15157.04,0,0,15157.04,6335.87
10662,ORD00000581,STORE1011,13-06-2023,17-06-2023,19-06-2023,20-06-2023,Late,CUST102567,Express,PROD7691,3,54430.77,0.1,5443.08,48987.69,23184.96
33843,ORD00000541,STORE1012,13-06-2023,15-06-2023,17-06-2023,18-06-2023,Late,CUST102825,Same Day,PROD6282,2,23250.96,0.05,1162.55,22088.41,11940.37
11624,ORD00000841,STORE1013,13-06-2023,14-06-2023,19-06-2023,22-06-2023,Late,CUST101168,Standard,PROD7474,1,25682.95,0.1,2568.3,23114.66,11031.4
10669,ORD00000498,STORE1014,13-06-2023,14-06-2023,19-06-2023,18-06-2023,Early,CUST103254,Same Day,PROD5531,4,38897.68,0,0,38897.68,19403.4
